"age","workclass","education_num","marital_status","occupation","race","sex","hour_per_week","income"
41,"Private",9,"Married","Sales","White","Male",40,"<=50K"
61,"Government",16,"Married","Professional","White","Male",40,">50K"
75,"SelfEmployed",9,"Married","ManualLabour","White","Male",40,"<=50K"
21,"Private",11,"Married","Service","White","Female",50,"<=50K"
50,"Private",9,"Married","ManualLabour","White","Male",40,">50K"
26,"Private",9,"Married","ManualLabour","White","Male",65,"<=50K"
39,"Private",4,"Single","Service","White","Male",40,"<=50K"
24,"SelfEmployed",10,"Single","Professional","Asian-Pac-Islander","Male",40,"<=50K"
56,"Private",9,"Married","ManualLabour","White","Male",18,"<=50K"
17,"Private",7,"Single","Service","Black","Male",17,"<=50K"
37,"Private",9,"Married","ManualLabour","White","Male",52,">50K"
23,"Private",11,"Married","ManualLabour","White","Female",30,"<=50K"
57,"SelfEmployed",9,"Married","ManualLabour","White","Male",60,"<=50K"
42,"Government",13,"Married","OfficeLabour","White","Male",45,">50K"
25,"Private",13,"Divorced","Sales","White","Female",40,"<=50K"
22,"Private",13,"Single","ManualLabour","White","Male",20,"<=50K"
39,"Private",9,"Married","ManualLabour","Black","Male",40,"<=50K"
54,"Private",7,"Married","Service","Black","Female",40,">50K"
41,"SelfEmployed",13,"Divorced","OfficeLabour","White","Male",50,"<=50K"
43,"Government",9,"Married","OfficeLabour","Amer-Indian-Eskimo","Male",40,"<=50K"
19,"Private",9,"Single","ManualLabour","White","Female",40,"<=50K"
35,"Private",10,"Married","Professional","White","Male",40,"<=50K"
34,"Private",9,"Married","Professional","White","Male",60,">50K"
19,"Private",9,"Separated","OfficeLabour","White","Female",30,"<=50K"
33,"Private",10,"Divorced","OfficeLabour","White","Female",40,"<=50K"
33,"Private",10,"Single","Professional","White","Male",52,"<=50K"
49,"Private",14,"Married","OfficeLabour","White","Male",65,">50K"
31,"Private",9,"Divorced","OfficeLabour","White","Female",50,"<=50K"
41,"Private",11,"Married","Sales","White","Male",60,">50K"
24,"Private",9,"Separated","ManualLabour","Other","Female",40,"<=50K"
45,"Government",9,"Divorced","OfficeLabour","White","Female",38,">50K"
63,"Private",13,"Married","Professional","White","Male",45,">50K"
75,"Private",10,"Married","ManualLabour","White","Male",16,"<=50K"
34,"Private",9,"Single","ManualLabour","Black","Male",40,"<=50K"
69,"Private",13,"Married","OfficeLabour","Black","Male",50,">50K"
33,"Private",14,"Single","Professional","White","Female",40,"<=50K"
44,"Private",9,"Single","OfficeLabour","White","Female",43,"<=50K"
45,"Private",13,"Married","ManualLabour","White","Male",40,">50K"
18,"Private",7,"Single","Sales","White","Female",20,"<=50K"
48,"Private",9,"Divorced","Sales","White","Female",52,"<=50K"
43,"Private",9,"Married","ManualLabour","White","Male",40,">50K"
26,"Private",9,"Married","ManualLabour","Black","Male",60,">50K"
35,"Private",9,"Single","ManualLabour","White","Male",50,"<=50K"
34,"Private",10,"Single","OfficeLabour","Black","Female",40,"<=50K"
48,"Private",9,"Married","OfficeLabour","White","Male",70,">50K"
54,"Government",9,"Widowed","Service","Black","Female",40,"<=50K"
57,"Private",9,"Married","Sales","White","Male",40,"<=50K"
21,"Private",9,"Single","ManualLabour","White","Male",60,"<=50K"
28,"Private",10,"Married","OfficeLabour","Amer-Indian-Eskimo","Male",55,"<=50K"
51,"Private",11,"Married","ManualLabour","White","Male",40,">50K"
34,"Government",9,"Married","Service","White","Male",53,">50K"
41,"Government",10,"Married","Service","White","Male",45,">50K"
21,"Private",10,"Single","OfficeLabour","White","Female",27,"<=50K"
26,"Private",13,"Married","Professional","White","Male",58,">50K"
66,"Private",9,"Single","OfficeLabour","Asian-Pac-Islander","Female",40,"<=50K"
40,"Private",16,"Married","Professional","Asian-Pac-Islander","Male",45,">50K"
48,"Private",12,"Divorced","OfficeLabour","White","Female",40,"<=50K"
41,"Private",9,"Married","ManualLabour","White","Male",40,"<=50K"
41,"Private",13,"Married","Service","White","Male",60,">50K"
55,"Government",12,"Married","Professional","Asian-Pac-Islander","Male",40,">50K"
43,"Private",13,"Divorced","Sales","White","Male",40,">50K"
51,"Private",11,"Married","Service","White","Male",50,">50K"
31,"Private",7,"Married","ManualLabour","White","Male",40,"<=50K"
30,"SelfEmployed",13,"Married","ManualLabour","White","Male",60,"<=50K"
51,"Private",9,"Married","OfficeLabour","White","Female",40,"<=50K"
31,"Government",9,"Divorced","Service","Amer-Indian-Eskimo","Male",40,"<=50K"
18,"Private",10,"Single","Service","White","Male",37,"<=50K"
60,"Private",9,"Divorced","OfficeLabour","White","Female",40,"<=50K"
29,"Private",9,"Single","OfficeLabour","Asian-Pac-Islander","Female",40,"<=50K"
33,"Private",9,"Single","ManualLabour","White","Male",40,"<=50K"
34,"Private",3,"Married","ManualLabour","White","Male",40,"<=50K"
40,"SelfEmployed",14,"Single","Service","White","Male",99,"<=50K"
57,"Private",10,"Divorced","Service","White","Female",38,"<=50K"
55,"Government",13,"Married","Professional","White","Female",60,"<=50K"
40,"SelfEmployed",12,"Married","OfficeLabour","White","Male",60,"<=50K"
26,"Government",13,"Single","OfficeLabour","White","Female",35,"<=50K"
29,"Private",10,"Married","OfficeLabour","Amer-Indian-Eskimo","Male",40,"<=50K"
30,"Private",13,"Married","OfficeLabour","White","Female",40,"<=50K"
29,"Private",14,"Single","Sales","White","Male",50,">50K"
43,"Private",10,"Married","ManualLabour","White","Male",50,">50K"
65,"Private",7,"Widowed","OfficeLabour","White","Female",8,"<=50K"
19,"Private",10,"Single","Sales","Asian-Pac-Islander","Male",35,"<=50K"
35,"Private",9,"Married","Sales","Asian-Pac-Islander","Male",50,">50K"
28,"Private",9,"Married","ManualLabour","White","Male",40,"<=50K"
34,"Private",9,"Married","OfficeLabour","White","Male",40,"<=50K"
61,"Private",11,"Married","ManualLabour","White","Male",60,">50K"
63,"Government",9,"Married","OfficeLabour","White","Female",32,"<=50K"
47,"Government",13,"Married","OfficeLabour","White","Male",40,">50K"
31,"Private",10,"Divorced","ManualLabour","White","Male",40,"<=50K"
18,"Private",10,"Single","ManualLabour","White","Male",30,"<=50K"
29,"Private",13,"Married","Sales","White","Male",45,">50K"
59,"Private",9,"Married","ManualLabour","White","Male",40,"<=50K"
50,"Private",14,"Divorced","OfficeLabour","White","Male",62,">50K"
49,"Private",4,"Married","ManualLabour","White","Male",50,"<=50K"
60,"Private",13,"Married","OfficeLabour","White","Male",45,">50K"
35,"SelfEmployed",14,"Married","Sales","White","Male",40,">50K"
48,"Government",9,"Divorced","ManualLabour","White","Male",40,"<=50K"
41,"Private",9,"Separated","ManualLabour","Black","Male",40,"<=50K"
56,"Private",10,"Married","ManualLabour","White","Male",50,"<=50K"
26,"Private",8,"Single","Service","Black","Male",40,"<=50K"
53,"Private",9,"Divorced","OfficeLabour","White","Female",40,"<=50K"
23,"Private",9,"Single","ManualLabour","Black","Male",40,"<=50K"
58,"Private",4,"Married","ManualLabour","White","Male",50,"<=50K"
61,"Private",9,"Married","ManualLabour","White","Male",40,"<=50K"
29,"Private",10,"Married","ManualLabour","White","Male",60,"<=50K"
22,"Private",9,"Single","ManualLabour","White","Male",40,"<=50K"
43,"Private",13,"Married","OfficeLabour","White","Male",50,">50K"
31,"Private",10,"Single","Service","White","Male",30,"<=50K"
90,"Private",9,"Married","ManualLabour","White","Male",40,"<=50K"
53,"Private",11,"Divorced","Professional","White","Female",40,"<=50K"
55,"Private",9,"Married","ManualLabour","Black","Male",40,"<=50K"
34,"Government",16,"Single","Professional","White","Female",60,"<=50K"
28,"Private",10,"Married","ManualLabour","White","Male",55,"<=50K"
36,"Private",9,"Single","OfficeLabour","Black","Female",40,"<=50K"
33,"Private",13,"Separated","Professional","Black","Female",40,"<=50K"
17,"Private",6,"Single","Service","White","Female",12,"<=50K"
38,"Private",7,"Divorced","ManualLabour","White","Male",40,"<=50K"
60,"Private",11,"Married","ManualLabour","White","Male",60,"<=50K"
34,"Private",13,"Married","OfficeLabour","White","Male",50,">50K"
57,"Private",3,"Married","Service","White","Male",40,"<=50K"
39,"Private",9,"Divorced","Sales","White","Male",60,"<=50K"
50,"SelfEmployed",13,"Married","ManualLabour","White","Male",80,"<=50K"
45,"Private",13,"Married","Professional","Asian-Pac-Islander","Male",40,"<=50K"
37,"Private",13,"Separated","OfficeLabour","White","Male",35,"<=50K"
27,"Private",10,"Single","ManualLabour","White","Male",48,"<=50K"
43,"Private",13,"Divorced","OfficeLabour","White","Female",45,">50K"
41,"Private",10,"Divorced","Service","Black","Female",36,"<=50K"
20,"Private",14,"Single","OfficeLabour","White","Male",25,"<=50K"
44,"Private",14,"Separated","OfficeLabour","White","Female",20,"<=50K"
50,"Private",11,"Married","OfficeLabour","White","Male",50,">50K"
54,"Private",9,"Widowed","OfficeLabour","White","Female",45,"<=50K"
31,"Private",13,"Single","OfficeLabour","White","Female",60,">50K"
33,"Private",10,"Single","OfficeLabour","White","Female",35,"<=50K"
22,"Private",5,"Single","Service","White","Male",50,"<=50K"
46,"Private",10,"Married","ManualLabour","White","Male",40,"<=50K"
30,"Private",13,"Married","OfficeLabour","Asian-Pac-Islander","Female",40,">50K"
57,"SelfEmployed",10,"Widowed","OfficeLabour","White","Male",25,"<=50K"
26,"Private",9,"Single","ManualLabour","White","Male",40,"<=50K"
52,"Government",12,"Married","Service","White","Male",40,">50K"
55,"Government",14,"Divorced","Professional","White","Female",45,"<=50K"
47,"Private",13,"Married","Sales","White","Male",40,">50K"
19,"Private",9,"Single","ManualLabour","White","Male",40,"<=50K"
26,"Private",9,"Single","ManualLabour","White","Male",40,"<=50K"
44,"Private",12,"Divorced","Professional","White","Female",40,">50K"
42,"Private",14,"Single","OfficeLabour","White","Male",40,">50K"
39,"Private",10,"Married","OfficeLabour","White","Male",60,"<=50K"
26,"Private",9,"Single","OfficeLabour","White","Female",50,"<=50K"
26,"Private",14,"Married","Professional","White","Male",20,"<=50K"
50,"SelfEmployed",14,"Married","Sales","White","Male",55,"<=50K"
46,"SelfEmployed",14,"Married","OfficeLabour","White","Male",50,">50K"
18,"Private",10,"Single","Service","White","Male",20,"<=50K"
26,"Private",13,"Single","OfficeLabour","Asian-Pac-Islander","Male",60,"<=50K"
32,"Private",13,"Married","Sales","White","Male",40,">50K"
50,"Private",3,"Married","Service","White","Female",34,"<=50K"
47,"Government",10,"Married","Service","White","Male",40,">50K"
52,"Private",9,"Married","Service","White","Female",25,"<=50K"
25,"Government",10,"Married","OfficeLabour","White","Male",40,">50K"
42,"Government",7,"Married","ManualLabour","White","Male",40,"<=50K"
53,"Private",9,"Married","OfficeLabour","White","Male",45,"<=50K"
30,"Private",9,"Single","ManualLabour","Amer-Indian-Eskimo","Female",8,"<=50K"
23,"Private",2,"Single","ManualLabour","White","Male",36,"<=50K"
32,"Private",10,"Married","ManualLabour","White","Male",60,"<=50K"
29,"SelfEmployed",9,"Separated","Professional","White","Male",25,"<=50K"
40,"Private",12,"Married","Service","White","Male",40,"<=50K"
45,"Government",14,"Married","Professional","White","Male",40,">50K"
55,"Private",13,"Married","Professional","White","Male",40,">50K"
59,"Government",14,"Married","Professional","White","Male",40,">50K"
56,"Private",11,"Married","Sales","White","Male",40,">50K"
23,"Private",8,"Single","ManualLabour","White","Male",50,"<=50K"
37,"Government",9,"Married","Service","White","Male",40,"<=50K"
25,"Private",9,"Married","ManualLabour","White","Male",48,"<=50K"
27,"Private",5,"Single","Service","White","Female",24,"<=50K"
21,"Private",9,"Single","Service","White","Female",40,"<=50K"
47,"Government",9,"Married","ManualLabour","White","Male",40,">50K"
38,"Private",10,"Married","ManualLabour","White","Male",60,"<=50K"
62,"Government",14,"Divorced","Professional","White","Female",33,">50K"
27,"Private",10,"Married","Sales","White","Male",40,"<=50K"
27,"Private",9,"Single","Service","Black","Female",40,"<=50K"
40,"Private",10,"Married","OfficeLabour","White","Female",40,">50K"
22,"SelfEmployed",10,"Single","Sales","Black","Male",55,">50K"
33,"Private",9,"Divorced","OfficeLabour","White","Male",60,"<=50K"
28,"Private",11,"Married","Professional","White","Female",5,"<=50K"
28,"Private",9,"Married","ManualLabour","White","Male",40,"<=50K"
29,"Private",9,"Single","ManualLabour","White","Male",55,"<=50K"
46,"Private",5,"Divorced","OfficeLabour","White","Female",40,"<=50K"
30,"Private",9,"Married","ManualLabour","White","Male",40,"<=50K"
28,"Private",10,"Single","ManualLabour","Black","Male",40,"<=50K"
39,"Private",13,"Married","OfficeLabour","White","Male",40,"<=50K"
35,"Private",10,"Single","Sales","White","Male",40,"<=50K"
50,"Private",10,"Married","Sales","White","Female",39,"<=50K"
63,"Private",5,"Widowed","Service","White","Female",20,"<=50K"
56,"Private",11,"Married","ManualLabour","White","Male",48,">50K"
46,"Private",10,"Married","OfficeLabour","White","Male",40,">50K"
19,"Private",10,"Single","Service","White","Female",30,"<=50K"
31,"Private",9,"Divorced","Service","White","Female",15,"<=50K"
51,"Government",14,"Married","OfficeLabour","White","Male",40,">50K"
17,"Private",7,"Single","Sales","White","Male",5,"<=50K"
27,"Government",10,"Single","Service","Asian-Pac-Islander","Female",40,"<=50K"
30,"Private",10,"Single","OfficeLabour","White","Male",45,"<=50K"
18,"Private",10,"Single","Service","White","Female",20,"<=50K"
41,"Private",10,"Divorced","OfficeLabour","White","Male",40,"<=50K"
40,"Government",14,"Married","Professional","White","Female",40,">50K"
35,"Private",13,"Single","Sales","White","Male",50,"<=50K"
29,"Private",9,"Single","Sales","White","Female",10,"<=50K"
27,"Private",13,"Married","Sales","White","Male",55,">50K"
25,"Private",6,"Single","ManualLabour","White","Male",50,"<=50K"
53,"Private",2,"Divorced","Service","Black","Female",40,"<=50K"
53,"Private",13,"Married","Service","White","Male",35,"<=50K"
26,"Government",9,"Single","ManualLabour","White","Male",50,"<=50K"
41,"Private",13,"Married","Professional","White","Male",70,"<=50K"
28,"Private",9,"Married","OfficeLabour","White","Male",70,"<=50K"
48,"Government",14,"Separated","Professional","White","Male",60,"<=50K"
22,"Private",13,"Single","OfficeLabour","White","Male",30,"<=50K"
40,"Government",15,"Married","Professional","White","Male",40,">50K"
52,"SelfEmployed",13,"Married","OfficeLabour","White","Male",60,">50K"
53,"Government",14,"Widowed","Professional","Black","Female",35,"<=50K"
40,"Private",10,"Married","ManualLabour","White","Male",50,">50K"
57,"Private",12,"Divorced","ManualLabour","White","Male",75,"<=50K"
53,"SelfEmployed",11,"Separated","ManualLabour","White","Male",40,"<=50K"
23,"Private",10,"Single","OfficeLabour","White","Female",8,"<=50K"
31,"SelfEmployed",10,"Married","ManualLabour","White","Male",40,"<=50K"
20,"Private",5,"Single","ManualLabour","White","Male",28,"<=50K"
25,"Private",15,"Single","Professional","White","Female",20,"<=50K"
37,"Private",10,"Single","OfficeLabour","Black","Female",40,"<=50K"
50,"Private",9,"Married","ManualLabour","White","Male",40,">50K"
34,"SelfEmployed",9,"Married","ManualLabour","White","Male",35,"<=50K"
37,"Private",13,"Married","OfficeLabour","White","Male",50,">50K"
52,"Private",13,"Married","OfficeLabour","White","Male",45,">50K"
29,"SelfEmployed",11,"Married","ManualLabour","White","Male",90,"<=50K"
49,"Private",10,"Married","OfficeLabour","White","Male",40,">50K"
31,"Private",10,"Married","Service","White","Female",40,"<=50K"
47,"Private",9,"Married","ManualLabour","White","Male",40,"<=50K"
51,"SelfEmployed",9,"Married","ManualLabour","White","Male",70,"<=50K"
27,"Private",9,"Married","Sales","White","Female",50,"<=50K"
23,"Private",13,"Single","OfficeLabour","White","Male",40,"<=50K"
55,"Private",9,"Married","Professional","White","Male",46,"<=50K"
28,"Private",10,"Married","OfficeLabour","White","Male",50,">50K"
31,"Government",13,"Single","Professional","White","Female",40,"<=50K"
30,"Private",9,"Single","ManualLabour","Black","Male",40,"<=50K"
23,"Private",13,"Single","Professional","White","Male",60,"<=50K"
19,"Private",9,"Single","Sales","White","Male",50,"<=50K"
22,"Private",10,"Single","Sales","White","Male",25,"<=50K"
50,"Private",9,"Divorced","Service","White","Female",25,"<=50K"
21,"Private",9,"Single","Service","White","Male",35,"<=50K"
75,"SelfEmployed",10,"Widowed","Sales","White","Male",40,">50K"
29,"Private",9,"Single","ManualLabour","Asian-Pac-Islander","Male",40,"<=50K"
47,"Private",10,"Married","ManualLabour","White","Male",40,">50K"
20,"Private",9,"Single","ManualLabour","White","Male",40,"<=50K"
33,"Private",9,"Single","Service","White","Male",40,"<=50K"
